TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
0,1840,1584,534,7.824121
0,1841,1584,534,7.886395
0,1842,1585,534,7.983047
0,1843,1586,534,8.117125
0,1844,1589,534,7.848093
0,1845,1592,534,7.839075
0,1846,1595,533,8.857956
0,1847,1599,533,9.733371
0,1848,1601,533,9.947422
0,1849,1602,533,9.678872
0,1850,1603,533,9.435812
0,1851,1604,533,9.220257
0,1852,1604,533,8.780501
0,1853,1604,533,8.604671
0,1854,1604,533,8.708841
0,1855,1604,533,9.083321
0,1856,1605,533,9.277914
0,1857,1606,533,9.501347
0,1858,1606,533,10.26076
0,1859,1607,533,10.57577
0,1860,1608,533,10.91032
0,1861,1609,533,11.26268
0,1862,1611,533,10.98302
0,1863,1612,533,11.33899
0,1864,1612,533,12.41095
0,1865,1613,533,12.81963
0,1866,1613,533,14.01459
0,1867,1615,533,13.6688
0,1868,1617,534,12.83202
0,1869,1618,534,13.27978
0,1870,1619,534,13.73558
0,1871,1620,534,14.19895
0,1872,1622,534,13.83255
0,1873,1627,534,11.1628
0,1874,1639,534,8.190218
0,1875,1647,534,11.84619
0,1876,1653,534,15.46511
0,1877,1657,534,17.6154
0,1878,1657,534,16.23277
0,1879,1657,534,14.88523
0,1880,1657,534,13.58286
0,1881,1657,534,12.34
0,1882,1657,534,11.17685
0,1883,1657,534,10.12056
0,1884,1657,534,9.208117
0,1885,1657,534,8.486055
0,1886,1657,534,8.006046
0,1887,1659,534,8.11447
0,1888,1660,534,7.981006
0,1889,1660,534,7.810695
0,1890,1663,534,7.957651
0,1891,1666,534,8.354319
0,1892,1669,534,8.967803
0,1893,1673,534,10.38727
0,1894,1675,534,10.68327
0,1895,1676,534,10.31015
0,1896,1677,534,9.954271
0,1897,1678,534,9.617871
0,1898,1679,534,9.30282
0,1899,1681,534,9.549676
0,1900,1684,534,10.44567
0,1901,1689,534,12.98812
0,1902,1693,534,15.01065
0,1903,1695,534,15.389
0,1904,1696,534,14.91029
0,1905,1696,534,13.60694
0,1906,1696,534,12.3628
0,1907,1696,534,11.198
0,1908,1696,534,10.13929
0,1909,1697,534,9.792395
0,1910,1697,534,8.939035
0,1911,1697,534,8.293344
0,1912,1698,534,8.122499
0,1913,1700,534,8.254551
0,1914,1704,533,10.00709
0,1915,1707,533,10.81454
0,1916,1708,533,10.48537
0,1917,1709,533,10.17617
0,1918,1709,533,9.435812
1,2325,959,542,5.477226
1,2326,959,542,5.414083
1,2327,959,542,5.477226
1,2328,959,542,5.962159
1,2329,959,542,6.779068
1,2330,959,542,7.824501
1,2331,959,542,9.019489
1,2332,959,542,10.31207
1,2333,959,542,11.66984
1,2334,959,542,13.07264
1,2335,959,542,14.50729
1,2336,959,542,15.9653
1,2337,959,542,17.44065
1,2338,959,542,18.92944
1,2339,959,542,20.42874
1,2340,959,542,21.93623
1,2341,959,542,23.45055
1,2342,959,542,24.97029
1,2343,959,542,26.49452
1,2344,959,542,28.02267
1,2345,959,542,29.55397
1,2346,959,542,31.08807
1,2347,959,542,32.6244
1,2348,959,542,34.16294
1,2349,959,542,35.70308
1,2350,959,542,37.24477
1,2351,959,542,38.788
1,2352,960,542,39.34144
1,2353,963,541,37.87484
1,2354,970,540,32.47607
1,2355,978,539,26.1496
1,2356,983,539,22.78444
1,2357,986,538,21.4523
1,2358,989,538,20.0606
1,2359,990,538,20.59942
1,2360,991,538,21.13932
1,2361,993,538,20.71308
1,2362,996,539,19.24728
1,2363,1000,539,16.90571
1,2364,1003,539,15.5378
1,2365,1006,540,14.14899
1,2366,1009,540,12.81105
1,2367,1011,540,12.40602
1,2368,1012,540,12.91936
1,2369,1014,540,12.51386
1,2370,1017,539,11.25195
1,2371,1020,539,9.98874
1,2372,1023,538,8.949576
1,2373,1026,538,7.846491
1,2374,1031,538,5.842398
1,2375,1036,538,5.51195
1,2376,1038,538,5.622572
1,2377,1039,538,5.488061
1,2378,1039,538,5.408429
1,2379,1041,538,5.385499
1,2380,1046,537,6.740377
1,2381,1050,537,8.240071
1,2382,1052,537,8.557573
1,2383,1053,536,8.575765
1,2384,1055,536,8.875261
1,2385,1057,536,9.186351
1,2386,1060,536,10.26898
1,2387,1062,536,10.61734
1,2388,1062,536,9.421004
1,2389,1062,536,8.345012
1,2390,1062,536,7.442094
1,2391,1063,536,7.17348
1,2392,1064,536,6.939444
1,2393,1066,536,7.12115
1,2394,1067,537,6.367115
1,2395,1069,537,6.556768
1,2396,1072,537,7.328773
1,2397,1078,538,10.38603
1,2398,1082,538,12.53747
1,2399,1085,538,13.85264
1,2400,1085,538,12.43131
1,2401,1085,538,11.04698
1,2402,1085,538,9.715568
1,2403,1085,538,8.462422
1,2404,1085,538,7.327325
1,2405,1086,538,6.960489
1,2406,1088,538,7.248123
1,2407,1092,538,9.065235
1,2408,1095,539,10.11308
1,2409,1099,539,12.28317
1,2410,1102,539,13.60733
1,2411,1104,539,14.01733
1,2412,1105,539,13.4983
1,2413,1106,539,12.98259
1,2414,1107,539,12.47059
1,2415,1110,539,13.79836
1,2416,1112,539,14.20923
1,2417,1114,539,14.62175
1,2418,1117,538,16.07406
1,2419,1119,538,16.49039
1,2420,1121,538,16.90786
1,2421,1121,538,15.4383
1,2422,1121,538,13.98795
1,2423,1121,538,12.56349
1,2424,1121,538,11.17522
1,2425,1121,538,9.837928
1,2426,1121,538,8.575926
1,2427,1122,538,8.148655
1,2428,1122,538,7.054287
1,2429,1122,538,6.163345
1,2430,1123,538,5.91173
1,2431,1123,538,5.456613
1,2432,1124,538,5.394741
1,2433,1124,538,5.525534
1,2434,1124,538,6.06793
1,2435,1124,538,6.925969
1,2436,1126,538,6.657318
1,2437,1128,538,6.407889
1,2438,1130,538,6.179982
1,2439,1134,538,5.417451
1,2440,1138,538,5.694227
1,2441,1143,538,7.549921
1,2442,1147,538,9.423264
1,2443,1151,538,11.51127
1,2444,1152,538,11.02045
1,2445,1153,538,10.53652
1,2446,1153,538,9.23101
1,2447,1154,538,8.783175
1,2448,1155,538,8.348733
1,2449,1157,538,8.690512
1,2450,1159,537,9.313317
1,2451,1161,537,9.661263
1,2452,1162,537,9.221853
1,2453,1163,537,8.795917
1,2454,1165,537,9.13099
1,2455,1166,537,8.708253
1,2456,1167,537,8.301538
1,2457,1168,536,8.344151
1,2458,1170,536,8.633661
1,2459,1170,536,7.675506
1,2460,1172,536,7.927391
1,2461,1174,536,8.195159
1,2462,1177,536,9.164057
1,2463,1180,536,10.24476
1,2464,1182,536,10.59263
1,2465,1184,535,11.35093
1,2466,1185,535,10.91932
1,2467,1186,535,10.49973
1,2468,1186,535,9.406154
1,2469,1187,535,9.047387
1,2470,1187,535,8.166327
1,2471,1188,535,7.901599
1,2472,1189,535,7.668522
1,2473,1191,535,7.849788
1,2474,1193,535,8.051172
1,2475,1195,535,8.271204
1,2476,1199,535,9.763309
1,2477,1202,535,10.80757
1,2478,1205,535,11.93477
1,2479,1207,535,12.29284
1,2480,1207,535,11.05423
1,2481,1208,535,10.63069
1,2482,1208,535,9.523235
1,2483,1208,535,8.557769
1,2484,1208,535,7.786939
1,2485,1209,535,7.569913
1,2486,1211,536,7.133211
1,2487,1213,536,7.338329
1,2488,1214,536,7.082138
1,2489,1215,536,6.861989
1,2490,1215,536,6.467229
1,2491,1215,536,6.436083
1,2492,1215,536,6.773569
1,2493,1216,537,6.454678
1,2494,1218,537,6.278141
1,2495,1220,537,6.128335
1,2496,1222,537,6.007259
1,2497,1223,538,5.745839
1,2498,1226,538,5.41445
1,2499,1230,538,5.703453
1,2500,1232,538,5.863581
1,2501,1233,538,5.665819
1,2502,1233,538,5.388958
1,2503,1234,538,5.396965
1,2504,1234,538,5.715661
1,2505,1236,538,5.583346
