trialID,TrialNumber,FrameNumber,MousePositionX,MousePositionY,TrackingAccuracy
1,1,1913,1514,536,8.301961
1,1,1914,1515,536,7.958015
1,1,1915,1517,536,8.227638
1,1,1916,1518,536,7.888637
1,1,1917,1519,537,7.098734
1,1,1918,1520,537,6.795589
1,1,1919,1522,537,7.032351
1,1,1920,1524,537,7.288077
1,1,1921,1526,537,7.560977
1,1,1922,1528,538,7.523873
1,1,1923,1530,538,7.838327
1,1,1924,1532,538,8.164607
1,1,1925,1534,538,8.501089
1,1,1926,1536,539,8.675653
1,1,1927,1538,539,9.036196
1,1,1928,1539,539,8.580628
1,1,1929,1540,539,8.138039
1,1,1930,1541,539,7.710361
1,1,1931,1542,539,7.300448
1,1,1932,1543,539,6.911543
1,1,1933,1544,539,6.547282
1,1,1934,1545,539,6.212003
1,1,1935,1545,539,5.473312
1,1,1936,1546,540,5.200553
1,1,1937,1546,540,5.001655
1,1,1938,1547,540,5.047011
1,1,1939,1549,540,5.006059
1,1,1940,1551,540,5.003794
1,1,1941,1553,540,5.040286
1,1,1942,1555,540,5.114709
1,1,1943,1555,540,5.023149
1,1,1944,1557,540,5.000164
1,1,1945,1558,540,5.03581
1,1,1946,1559,540,5.132446
1,1,1947,1560,540,5.286648
1,1,1948,1562,540,5.16025
1,1,1949,1564,541,5.166929
1,1,1950,1567,541,5.134927
1,1,1951,1570,541,5.494652
1,1,1952,1572,541,5.673866
1,1,1953,1575,541,6.437581
1,1,1954,1578,541,7.405722
1,1,1955,1580,541,7.731627
1,1,1956,1582,541,8.068403
1,1,1957,1583,541,7.643473
1,1,1958,1584,541,7.236856
1,1,1959,1586,541,7.556217
1,1,1960,1587,540,7.083422
1,1,1961,1589,540,7.402467
1,1,1962,1591,540,7.733432
1,1,1963,1591,540,6.621464
1,1,1964,1592,540,6.269315
1,1,1965,1592,540,5.471962
1,1,1966,1592,540,5.043937
1,1,1967,1593,540,5.001115
1,1,1968,1594,540,5.020512
1,1,1969,1595,540,5.101428
1,1,1970,1597,540,5.032517
1,1,1971,1598,540,5.126101
1,1,1972,1599,540,5.277478
1,1,1973,1600,540,5.481977
1,1,1974,1602,540,5.316385
1,1,1975,1603,540,5.531319
1,1,1976,1604,540,5.792377
1,1,1977,1605,540,6.093633
1,1,1978,1607,540,5.852667
1,1,1979,1610,540,5.250052
1,1,1980,1612,540,5.132777
1,1,1981,1615,540,5.007911
1,1,1982,1618,540,5.288395
1,1,1983,1620,539,5.539048
1,1,1984,1623,539,6.244527
1,1,1985,1626,539,7.173553
1,1,1986,1628,539,7.490337
1,1,1987,1630,539,7.819452
1,1,1988,1631,539,7.404659
1,1,1989,1634,539,8.507657
1,1,1990,1635,539,8.067363
1,1,1991,1636,539,7.642473
1,1,1992,1637,539,7.23573
1,1,1993,1638,539,6.850561
1,1,1994,1639,539,6.490623
1,1,1995,1640,539,6.160581
1,1,1996,1642,539,6.418552
1,1,1997,1644,539,6.695601
1,1,1998,1646,539,6.989601
1,1,1999,1647,539,6.619863
1,1,2000,1649,539,6.909565
1,1,2001,1650,539,6.545521
1,1,2002,1651,539,6.21033
1,1,2003,1653,539,6.472236
1,1,2004,1655,539,6.752895
1,1,2005,1656,538,6.630651
1,1,2006,1659,538,7.562594
1,1,2007,1660,538,7.181269
1,1,2008,1662,538,7.480359
1,1,2009,1663,538,7.103887
1,1,2010,1664,538,6.752649
1,1,2011,1666,538,7.027707
1,1,2012,1667,538,6.682382
1,1,2013,1669,538,6.952607
1,1,2014,1671,537,7.577167
1,1,2015,1672,537,7.233163
1,1,2016,1674,537,7.502566
1,1,2017,1675,537,7.164018
1,1,2018,1677,537,7.429005
1,1,2019,1678,537,7.096298
1,1,2020,1679,537,6.793334
1,1,2021,1680,537,6.524256
1,1,2022,1681,537,6.293367
1,1,2023,1683,537,6.472215
1,1,2024,1684,537,6.250044
1,1,2025,1686,537,6.422072
1,1,2026,1688,537,6.619022
1,1,2027,1690,537,6.838845
1,1,2028,1693,537,7.690609
1,1,2029,1695,537,7.98527
1,1,2030,1697,537,8.293026
1,1,2031,1698,537,7.905339
1,1,2032,1699,537,7.539187
1,1,2033,1700,537,7.197931
1,1,2034,1702,537,7.465148
1,1,2035,1704,537,7.748284
1,1,2036,1706,537,8.045659
1,1,2037,1708,537,8.355664
1,1,2038,1709,537,7.965033
1,1,2039,1710,537,7.595283
2,2,2402,963,537,6.557438
2,2,2403,963,537,5.83214
2,2,2404,963,537,8.62337
2,2,2405,963,537,13.87342
2,2,2406,962,537,20.66362
2,2,2407,962,537,26.70372
2,2,2408,962,537,32.81692
2,2,2409,961,537,39.95789
2,2,2410,961,537,46.13559
2,2,2411,961,537,52.32693
2,2,2412,961,537,58.52764
2,2,2413,961,537,64.73507
2,2,2414,961,537,70.9473
2,2,2415,961,537,77.16338
2,2,2416,961,537,83.38235
2,2,2417,962,537,88.60564
2,2,2418,962,537,94.82849
2,2,2419,962,537,101.0528
2,2,2420,963,537,106.2799
2,2,2421,963,537,112.5066
2,2,2422,965,537,116.7364
2,2,2423,969,538,118.9481
2,2,2424,977,538,117.1853
2,2,2425,989,538,111.4272
2,2,2426,1003,537,103.6965
2,2,2427,1018,537,94.94704
2,2,2428,1036,535,83.30395
2,2,2429,1059,535,66.61512
2,2,2430,1080,535,51.95753
2,2,2431,1099,535,39.35013
2,2,2432,1114,535,30.76849
2,2,2433,1127,535,24.23481
2,2,2434,1136,535,21.60564
2,2,2435,1141,536,22.57811
2,2,2436,1144,537,25.56057
2,2,2437,1148,537,27.74179
2,2,2438,1153,537,28.95071
2,2,2439,1160,537,28.20227
2,2,2440,1168,537,26.47838
2,2,2441,1175,537,25.73293
2,2,2442,1179,537,27.91486
2,2,2443,1181,537,32.06898
2,2,2444,1183,537,36.24204
2,2,2445,1187,537,38.45007
2,2,2446,1191,537,40.66098
2,2,2447,1194,538,43.80844
2,2,2448,1197,538,47.02106
2,2,2449,1199,539,51.20155
2,2,2450,1203,539,53.42638
2,2,2451,1207,539,55.65205
2,2,2452,1211,540,57.86973
2,2,2453,1216,540,59.10068
2,2,2454,1221,540,60.33169
2,2,2455,1227,540,60.56636
2,2,2456,1234,541,59.81283
2,2,2457,1242,541,58.05481
2,2,2458,1250,541,56.29731
2,2,2459,1257,541,55.53585
2,2,2460,1265,541,53.7789
2,2,2461,1273,541,52.02259
2,2,2462,1281,541,50.26674
2,2,2463,1290,541,47.5173
2,2,2464,1299,541,44.76971
2,2,2465,1307,541,43.01702
2,2,2466,1315,541,41.26546
2,2,2467,1324,541,38.52364
2,2,2468,1333,541,35.78519
2,2,2469,1342,541,33.05122
2,2,2470,1349,541,32.29594
2,2,2471,1354,541,33.51648
2,2,2472,1358,541,35.72755
2,2,2473,1363,541,36.95068
2,2,2474,1367,541,39.16598
2,2,2475,1373,541,39.39946
2,2,2476,1380,541,38.64137
2,2,2477,1392,541,32.93604
2,2,2478,1404,540,27.23716
2,2,2479,1415,540,22.57055
2,2,2480,1423,540,20.85341
2,2,2481,1429,540,21.08197
2,2,2482,1434,540,22.28412
2,2,2483,1438,540,24.46774
2,2,2484,1443,540,25.67826
2,2,2485,1452,540,22.97296
2,2,2486,1462,539,19.34193
2,2,2487,1473,539,14.79923
2,2,2488,1484,539,10.45611
2,2,2489,1494,539,7.400766
2,2,2490,1500,539,7.573169
2,2,2491,1505,539,8.52731
2,2,2492,1510,539,9.546098
2,2,2493,1515,539,10.6111
2,2,2494,1519,539,12.61725
2,2,2495,1527,539,11.02632
2,2,2496,1534,539,10.35449
2,2,2497,1540,539,10.55996
2,2,2498,1546,539,10.76677
2,2,2499,1552,539,10.97473
2,2,2500,1561,540,8.564621
2,2,2501,1567,540,8.756882
2,2,2502,1570,540,11.56164
2,2,2503,1574,540,13.61152
2,2,2504,1577,541,16.69321
2,2,2505,1583,541,16.91735
2,2,2506,1590,541,16.19002
2,2,2507,1596,541,16.41368
2,2,2508,1601,542,17.67715
2,2,2509,1605,542,19.81807
2,2,2510,1608,542,22.94865
2,2,2511,1613,543,24.25454
2,2,2512,1616,543,27.40605
2,2,2513,1620,543,29.59404
2,2,2514,1624,543,31.78875
2,2,2515,1629,543,33.00404
2,2,2516,1633,543,35.20644
2,2,2517,1637,544,37.50631
2,2,2518,1644,544,36.75323
2,2,2519,1651,544,36.00053
2,2,2520,1659,544,34.26557
2,2,2521,1667,544,32.5338
2,2,2522,1674,544,31.78446
2,2,2523,1681,544,31.03599
2,2,2524,1689,544,29.31157
2,2,2525,1700,544,24.68407
2,2,2526,1709,544,22.02585
2,2,2527,1718,544,19.39726
2,2,2528,1726,544,17.74121
2,2,2529,1733,544,17.03034
2,2,2530,1743,544,13.6158
2,2,2531,1753,543,10.10399
2,2,2532,1761,543,8.722497
2,2,2533,1766,543,9.676649
2,2,2534,1768,543,13.3038
2,2,2535,1771,544,16.48752
2,2,2536,1775,544,18.56783
2,2,2537,1783,544,16.92249
2,2,2538,1794,544,12.6412
2,2,2539,1801,544,11.98837
2,2,2540,1804,544,14.82464
2,2,2541,1806,544,18.73419
2,2,2542,1809,544,21.80276
2,2,2543,1811,544,25.88136
2,2,2544,1815,543,27.92763
2,2,2545,1820,543,29.13702
2,2,2546,1826,542,29.2824
2,2,2547,1831,542,30.49776
2,2,2548,1837,542,30.72933
2,2,2549,1844,542,29.97705
2,2,2550,1856,541,24.2665
2,2,2551,1856,539,30.39102
2,2,2552,1856,536,36.75756
2,2,2553,1856,535,43.01607
2,2,2554,1856,535,49.17728
2,2,2555,1856,535,55.35522
2,2,2556,1856,532,61.8608
3,3,2950,961,535,7.141428
3,3,2951,961,535,15.21386
3,3,2952,961,535,23.8941
3,3,2953,961,535,32.94468
3,3,2954,962,535,43.11378
3,3,2955,962,535,52.36269
3,3,2956,962,535,61.64299
3,3,2957,962,535,70.94245
3,3,2958,962,535,80.25438
3,3,2959,961,535,88.57803
3,3,2960,961,535,97.90412
3,3,2961,961,535,107.2349
3,3,2962,961,535,116.5693
3,3,2963,962,535,126.9048
3,3,2964,962,535,136.2444
3,3,2965,962,535,145.5856
3,3,2966,963,535,155.9274
3,3,2967,963,535,165.2714
3,3,2968,964,535,175.6156
3,3,2969,964,535,184.9614
3,3,2970,962,536,192.286
3,3,2971,952,538,191.608
3,3,2972,921,545,170.0325
3,3,2973,885,551,143.7473
3,3,2974,843,556,111.8548
3,3,2975,804,562,84.03002
3,3,2976,779,565,70.09851
3,3,2977,763,568,65.18384
3,3,2978,753,569,65.04198
3,3,2979,745,570,66.69534
3,3,2980,737,570,67.9023
3,3,2981,726,569,65.98843
3,3,2982,712,568,61.40143
3,3,2983,697,566,55.49289
3,3,2984,670,566,40.86086
3,3,2985,661,566,41.13043
3,3,2986,646,566,36.98807
3,3,2987,638,566,37.94524
3,3,2988,629,567,38.88652
3,3,2989,618,569,39.19412
3,3,2990,609,569,39.42819
3,3,2991,609,569,46.18359
3,3,2992,609,569,53.72369
3,3,2993,609,569,61.7616
3,3,2994,498,552,49.09914
3,3,2995,494,551,43.69756
3,3,2996,490,549,38.05975
3,3,2997,486,547,32.44875
3,3,2998,482,546,27.08509
3,3,2999,479,543,20.43127
3,3,3000,477,541,13.24897
3,3,3001,474,539,7.779456
3,3,3002,472,537,6.015286
3,3,3003,467,535,9.165023
3,3,3004,459,533,11.20744
3,3,3005,447,532,10.4682
3,3,3006,434,530,11.2157
3,3,3007,423,529,12.10674
3,3,3008,414,527,13.93424
3,3,3009,407,525,15.93107
3,3,3010,398,523,17.86897
3,3,3011,390,521,19.98401
3,3,3012,382,520,21.21517
3,3,3013,373,519,22.24286
3,3,3014,366,518,23.84352
3,3,3015,359,516,26.50199
3,3,3016,352,515,28.35966
3,3,3017,348,515,31.07896
3,3,3018,345,514,35.82036
3,3,3019,343,514,41.13366
3,3,3020,342,514,47.82948
3,3,3021,339,515,52.75546
3,3,3022,334,515,56.60552
3,3,3023,327,516,58.29723
3,3,3024,321,518,60.60126
3,3,3025,313,520,61.17635
3,3,3026,306,523,62.51508
3,3,3027,298,524,63.55468
3,3,3028,287,527,61.26155
3,3,3029,277,529,60.23457
3,3,3030,267,531,59.26437
3,3,3031,255,533,56.37642
3,3,3032,245,534,55.62037
3,3,3033,236,535,55.87156
3,3,3034,228,536,57.13526
3,3,3035,221,537,59.41517
3,3,3036,213,537,60.76181
3,3,3037,207,537,64.10017
3,3,3038,201,537,67.43993
3,3,3039,193,538,68.75163
3,3,3040,185,538,70.10059
3,3,3041,177,538,71.44969
3,3,3042,169,538,72.79894
3,3,3043,160,538,73.151
3,3,3044,150,539,72.48512
3,3,3045,139,539,70.84232
3,3,3046,130,539,71.19443
3,3,3047,121,539,71.54655
3,3,3048,108,539,67.90936
3,3,3049,98,539,67.26422
3,3,3050,89,539,67.61624
3,3,3051,79,539,66.97102
3,3,3052,68,540,65.3213
4,4,3426,959,540,5.09902
4,4,3427,959,540,6.477326
4,4,3428,959,540,11.49718
4,4,3429,959,540,17.3256
4,4,3430,959,540,23.36511
4,4,3431,959,540,29.48622
4,4,3432,959,540,35.64702
4,4,3433,959,541,41.84188
4,4,3434,959,541,48.03677
4,4,3435,959,541,54.241
4,4,3436,959,541,60.45152
4,4,3437,959,541,66.66684
4,4,3438,959,541,72.88549
4,4,3439,959,541,79.10677
4,4,3440,959,541,85.33022
4,4,3441,959,541,91.55507
4,4,3442,959,541,97.78148
4,4,3443,959,541,104.009
4,4,3444,961,541,108.2393
4,4,3445,966,541,109.4734
4,4,3446,975,540,106.7073
4,4,3447,993,540,94.95705
4,4,3448,1019,537,75.28693
4,4,3449,1047,536,53.67941
4,4,3450,1067,535,40.15892
4,4,3451,1082,534,31.74282
4,4,3452,1095,532,25.78975
4,4,3453,1105,531,22.70602
4,4,3454,1113,531,21.14835
4,4,3455,1121,530,20.10407
4,4,3456,1131,530,17.10389
4,4,3457,1140,530,15.12006
4,4,3458,1151,530,12.42245
4,4,3459,1159,530,11.76103
4,4,3460,1165,530,11.83622
4,4,3461,1169,530,12.74605
4,4,3462,1171,531,14.60303
4,4,3463,1175,531,16.26481
4,4,3464,1178,531,18.88087
4,4,3465,1184,532,18.62783
4,4,3466,1190,532,18.83114
4,4,3467,1196,533,18.63703
4,4,3468,1202,533,18.84612
4,4,3469,1209,534,17.80789
4,4,3470,1214,534,18.92574
4,4,3471,1218,535,20.71849
4,4,3472,1221,535,23.78522
4,4,3473,1225,536,25.75388
4,4,3474,1229,536,27.92469
4,4,3475,1233,536,30.10485
4,4,3476,1240,536,29.35815
4,4,3477,1248,537,27.51174
4,4,3478,1258,537,23.84597
4,4,3479,1267,537,21.17604
4,4,3480,1276,537,18.53402
4,4,3481,1284,537,16.868
4,4,3482,1291,537,16.15277
4,4,3483,1297,537,16.37259
4,4,3484,1303,537,16.59261
4,4,3485,1312,537,14.03806
4,4,3486,1322,536,11.04954
4,4,3487,1334,536,7.176399
4,4,3488,1345,536,6.582028
4,4,3489,1356,536,8.974837
4,4,3490,1365,536,11.08897
4,4,3491,1373,536,12.57096
4,4,3492,1379,536,12.3689
4,4,3493,1386,536,13.02924
4,4,3494,1396,536,16.4124
4,4,3495,1409,535,22.99086
4,4,3496,1417,535,24.67595
4,4,3497,1425,536,26.20024
4,4,3498,1431,536,25.97197
4,4,3499,1436,536,24.77674
4,4,3500,1440,536,22.62459
4,4,3501,1445,536,21.44248
4,4,3502,1448,536,18.38027
4,4,3503,1451,536,15.38892
4,4,3504,1456,537,14.0274
4,4,3505,1460,537,12.03027
4,4,3506,1463,537,9.332938
4,4,3507,1467,537,7.715097
4,4,3508,1470,537,6.10739
4,4,3509,1474,537,5.845974
4,4,3510,1477,537,6.881351
4,4,3511,1481,537,8.287733
4,4,3512,1485,537,10.00068
4,4,3513,1490,537,11.02787
4,4,3514,1495,537,12.09417
4,4,3515,1498,537,15.01005
4,4,3516,1502,537,17.09179
4,4,3517,1506,537,19.20818
4,4,3518,1510,537,21.34896
4,4,3519,1517,537,20.61444
4,4,3520,1520,537,23.73531
4,4,3521,1527,537,22.99486
4,4,3522,1532,537,24.19187
4,4,3523,1536,537,26.36694
4,4,3524,1552,537,16.98191
4,4,3525,1560,537,15.33652
4,4,3526,1571,537,11.07879
4,4,3527,1575,537,13.03269
4,4,3528,1583,537,11.4818
4,4,3529,1589,537,11.68515
4,4,3530,1595,537,11.88958
4,4,3531,1603,537,10.38794
4,4,3532,1610,537,9.764648
4,4,3533,1615,537,10.78083
4,4,3534,1622,537,10.14611
4,4,3535,1629,537,9.530482
4,4,3536,1637,537,8.205987
4,4,3537,1642,537,9.117658
4,4,3538,1664,537,10.51924
4,4,3539,1668,538,8.456397
4,4,3540,1676,538,9.880977
4,4,3541,1682,538,9.684398
4,4,3542,1685,538,7.223012
4,4,3543,1691,538,7.068342
4,4,3544,1695,538,5.872796
4,4,3545,1700,538,5.497902
4,4,3546,1705,538,5.386681
4,4,3547,1710,538,5.555016
4,4,3548,1716,538,5.61737
4,4,3549,1719,538,7.236451
4,4,3550,1725,539,7.190144
4,4,3551,1729,539,8.908337
4,4,3552,1732,539,11.70876
4,4,3553,1735,539,14.68882
4,4,3554,1738,539,17.75853
4,4,3555,1741,539,20.87844
4,4,3556,1744,539,24.0287
4,4,3557,1748,539,26.21767
4,4,3558,1751,539,29.3981
4,4,3559,1754,539,32.58924
4,4,3560,1758,539,34.79894
4,4,3561,1761,539,38.00233
4,4,3562,1765,539,40.21871
4,4,3563,1770,539,41.44463
4,4,3564,1776,539,41.67832
4,4,3565,1780,539,43.89785
4,4,3566,1790,539,40.16119
4,4,3567,1794,539,42.37941
4,4,3568,1805,540,37.64069
4,4,3569,1818,540,30.94916
4,4,3570,1826,540,29.20921
4,4,3571,1844,540,17.73293
4,4,3572,1853,540,15.1007
4,4,3573,1856,540,18.18525
4,4,3574,1856,539,24.2616
4,4,3575,1856,539,30.3862
4,4,3576,1856,539,36.54836
4,4,3577,1856,539,42.73159
4,4,3578,1856,539,48.92817
4,4,3579,1856,539,55.13339
4,4,3580,1856,539,61.34497
5,5,3960,959,539,5.196152
5,5,3961,959,539,12.55302
5,5,3962,959,539,21.43905
5,5,3963,959,539,30.60464
5,5,3964,959,539,39.85748
5,5,3965,959,539,49.14828
5,5,3966,959,539,58.45889
5,5,3967,959,539,67.78123
5,5,3968,959,539,77.11103
5,5,3969,959,539,86.44586
5,5,3970,959,539,95.78426
5,5,3971,959,539,105.1252
5,5,3972,959,539,114.4682
5,5,3973,959,539,123.8127
5,5,3974,959,539,133.1584
5,5,3975,959,539,142.5051
5,5,3976,959,539,151.8525
5,5,3977,959,539,161.2007
5,5,3978,959,539,170.5493
5,5,3979,959,539,179.8984
5,5,3980,960,539,190.2475
5,5,3981,960,539,199.5974
5,5,3982,960,539,208.9476
5,5,3983,957,539,215.2988
5,5,3984,935,540,202.6532
5,5,3985,897,540,174.0164
5,5,3986,861,541,147.3859
5,5,3987,824,541,119.7594
5,5,3988,786,540,91.1411
5,5,3989,754,540,68.53955
5,5,3990,733,538,56.96513
5,5,3991,708,537,41.47504
5,5,3992,689,536,32.06209
5,5,3993,661,535,14.59639
5,5,3994,636,533,9.070872
5,5,3995,602,529,30.06
5,5,3996,576,526,46.60597
5,5,3997,548,523,65.26985
5,5,3998,533,522,70.96838
5,5,3999,525,522,69.66392
5,5,4000,517,522,68.36141
5,5,4001,511,522,65.14246
5,5,4002,504,522,62.89189
5,5,4003,496,523,61.31644
5,5,4004,491,523,57.16294
5,5,4005,483,524,55.58207
5,5,4006,475,524,54.29357
5,5,4007,470,524,50.17111
5,5,4008,468,524,43.31038
5,5,4009,467,525,35.31863
5,5,4010,467,525,27.27842
5,5,4011,465,525,21.70907
5,5,4012,460,525,18.99272
5,5,4013,452,525,18.27785
5,5,4014,447,525,16.5287
5,5,4015,445,526,15.08093
5,5,4016,444,526,18.42785
5,5,4017,444,526,25.11515
5,5,4018,443,526,32.22925
5,5,4019,441,526,38.90147
5,5,4020,437,526,43.8959
5,5,4021,434,526,49.91995
5,5,4022,430,526,55.05322
5,5,4023,426,526,60.22486
5,5,4024,421,527,64.24235
5,5,4025,415,527,67.51953
5,5,4026,408,527,69.82369
5,5,4027,401,528,71.95745
5,5,4028,396,528,76.24297
5,5,4029,389,528,78.56262
5,5,4030,381,529,79.75331
5,5,4031,374,529,82.07995
5,5,4032,367,530,84.28359
5,5,4033,357,530,83.64244
5,5,4034,345,530,81.02006
5,5,4035,325,532,70.23439
5,5,4036,304,534,58.47493
5,5,4037,282,536,45.75434
5,5,4038,268,537,41.07311
5,5,4039,256,539,38.35068
5,5,4040,246,540,37.69641
5,5,4041,239,541,40.04235
5,5,4042,234,541,44.36345
5,5,4043,229,542,48.721
5,5,4044,210,542,39.14766
5,5,4045,206,542,44.45589
5,5,4046,202,542,49.77385
5,5,4047,200,542,57.08936
5,5,4048,195,543,61.46504
5,5,4049,189,543,64.80373
5,5,4050,183,543,68.14388
5,5,4051,177,543,71.4853
5,5,4052,174,543,77.81889
5,5,4053,171,543,84.1554
5,5,4054,166,543,88.49847
5,5,4055,163,543,94.83868
5,5,4056,160,543,101.1804
5,5,4057,152,543,102.5314
5,5,4058,146,543,105.8791
5,5,4059,139,543,108.2288
5,5,4060,134,543,112.5757
5,5,4061,126,543,113.927
5,5,4062,118,543,115.2782
4,6,4564,961,539,5.196152
4,6,4565,961,539,5.521305
4,6,4566,961,539,9.786371
4,6,4567,961,539,15.45377
4,6,4568,961,539,21.43887
4,6,4569,961,539,27.53508
4,6,4570,961,539,33.68238
4,6,4571,961,539,39.85699
4,6,4572,962,539,45.05406
4,6,4573,962,539,51.25415
4,6,4574,962,539,57.46185
4,6,4575,962,540,63.6671
4,6,4576,961,540,70.88226
4,6,4577,961,540,77.10333
4,6,4578,961,540,83.32642
4,6,4579,961,540,89.55132
4,6,4580,961,540,95.77757
4,6,4581,961,540,102.0048
4,6,4582,963,540,106.2352
4,6,4583,966,541,109.4716
4,6,4584,970,542,111.718
4,6,4585,976,543,111.9753
4,6,4586,984,543,110.213
4,6,4587,993,543,107.4523
4,6,4588,1004,543,102.695
4,6,4589,1014,543,98.9365
4,6,4590,1026,543,93.1825
4,6,4591,1039,543,86.43201
4,6,4592,1052,542,79.65259
4,6,4593,1065,542,72.90485
4,6,4594,1080,542,64.16741
4,6,4595,1092,542,58.42498
4,6,4596,1102,541,54.6499
4,6,4597,1111,541,51.89795
4,6,4598,1123,540,46.15371
4,6,4599,1133,540,42.41318
4,6,4600,1141,540,40.66137
4,6,4601,1151,539,36.94161
4,6,4602,1160,539,34.20543
4,6,4603,1169,538,31.522
4,6,4604,1179,538,27.82013
4,6,4605,1188,538,25.11335
4,6,4606,1195,537,24.46931
4,6,4607,1201,537,24.69794
4,6,4608,1206,537,25.90001
4,6,4609,1211,537,27.10496
4,6,4610,1217,537,27.33485
4,6,4611,1222,537,28.54286
4,6,4612,1229,536,27.9203
4,6,4613,1236,536,27.17659
4,6,4614,1244,536,25.46502
4,6,4615,1254,536,21.84173
4,6,4616,1260,537,21.90755
4,6,4617,1267,537,21.17146
4,6,4618,1271,537,23.32837
4,6,4619,1275,538,25.40066
4,6,4620,1280,538,26.60921
4,6,4621,1286,539,26.78367
4,6,4622,1292,540,26.99612
4,6,4623,1298,540,27.22744
4,6,4624,1305,541,26.49504
4,6,4625,1312,541,25.74499
4,6,4626,1319,541,24.99583
4,6,4627,1327,541,23.27107
4,6,4628,1333,542,23.5645
4,6,4629,1340,542,22.82064
4,6,4630,1347,542,22.07832
4,6,4631,1355,543,20.49375
4,6,4632,1365,543,16.91853
4,6,4633,1375,543,13.44727
4,6,4634,1388,543,7.915237
4,6,4635,1402,544,6.842388
4,6,4636,1417,544,12.8811
4,6,4637,1427,544,16.25586
4,6,4638,1437,544,19.77195
4,6,4639,1446,544,22.40563
4,6,4640,1453,544,23.13942
4,6,4641,1461,544,24.83996
4,6,4642,1468,544,25.57964
4,6,4643,1476,544,27.2918
4,6,4644,1483,544,28.03556
4,6,4645,1488,544,26.83447
4,6,4646,1493,544,25.63661
4,6,4647,1497,544,23.47874
4,6,4648,1498,544,18.49715
4,6,4649,1500,544,14.59747
4,6,4650,1502,544,10.95018
4,6,4651,1504,544,7.912018
4,6,4652,1506,544,6.416388
4,6,4653,1510,544,6.657543
4,6,4654,1513,544,8.16008
4,6,4655,1517,545,10.15847
4,6,4656,1520,545,12.68289
4,6,4657,1522,545,16.37011
4,6,4658,1526,545,18.41139
4,6,4659,1529,545,21.43466
4,6,4660,1533,545,23.55631
4,6,4661,1537,545,25.69733
4,6,4662,1541,545,27.85307
4,6,4663,1548,546,27.31614
4,6,4664,1554,546,27.54187
4,6,4665,1564,546,23.95544
4,6,4666,1571,546,23.2338
4,6,4667,1581,546,19.72886
4,6,4668,1590,546,17.22478
4,6,4669,1601,546,13.15648
4,6,4670,1611,545,9.826069
4,6,4671,1622,545,7.364496
4,6,4672,1634,545,7.983637
4,6,4673,1645,545,11.03473
4,6,4674,1655,545,14.13208
4,6,4675,1664,545,16.5839
4,6,4676,1670,545,16.37121
4,6,4677,1677,545,17.06427
4,6,4678,1682,545,15.94808
4,6,4679,1686,545,13.97985
4,6,4680,1691,545,12.92918
4,6,4681,1697,545,12.7329
4,6,4682,1703,545,12.53786
4,6,4683,1709,545,12.34442
4,6,4684,1714,546,11.82821
4,6,4685,1718,546,10.25647
4,6,4686,1722,546,8.970504
4,6,4687,1726,547,8.873609
4,6,4688,1730,547,8.602522
4,6,4689,1735,547,8.698988
4,6,4690,1740,547,8.966285
4,6,4691,1746,547,9.035443
4,6,4692,1752,547,9.110192
4,6,4693,1757,548,10.34069
4,6,4694,1762,548,10.90507
4,6,4695,1767,548,11.57395
4,6,4696,1772,548,12.33087
4,6,4697,1778,548,12.48357
4,6,4698,1784,548,12.63903
4,6,4699,1790,548,12.79669
4,6,4700,1797,548,12.29307
4,6,4701,1804,548,11.81732
4,6,4702,1811,548,11.37322
4,6,4703,1819,548,10.49014
4,6,4704,1825,548,10.59529
4,6,4705,1833,548,9.917183
4,6,4706,1841,548,9.522223
4,6,4707,1849,548,9.445759
4,6,4708,1856,547,8.69068
4,6,4709,1856,547,9.949384
4,6,4710,1856,547,14.1497
4,6,4711,1856,547,19.47284
4,6,4712,1856,547,25.21767
4,6,4713,1856,546,30.94212
4,6,4714,1856,546,37.00928
4,6,4715,1856,546,43.12393
4,6,4716,1856,545,49.15747
4,6,4717,1856,545,55.335
4,6,4718,1856,545,61.52451
5,7,5228,961,536,6.480741
5,7,5229,961,536,14.91514
5,7,5230,961,536,23.70497
5,7,5231,961,536,32.80792
5,7,5232,961,536,42.02075
5,7,5233,961,536,51.28454
5,7,5234,961,536,60.57564
5,7,5235,961,536,69.88344
5,7,5236,961,536,79.20176
5,7,5237,961,536,88.52759
5,7,5238,961,536,97.85845
5,7,5239,961,536,107.1932
5,7,5240,961,536,116.5308
5,7,5241,961,536,125.871
5,7,5242,961,536,135.2127
5,7,5243,961,536,144.5561
5,7,5244,961,536,153.9007
5,7,5245,960,536,162.2469
5,7,5246,960,536,171.5932
5,7,5247,959,536,179.9407
5,7,5248,959,536,189.2883
5,7,5249,955,536,194.6383
5,7,5250,943,538,191.9617
5,7,5251,902,539,160.3203
5,7,5252,877,539,144.6823
5,7,5253,822,540,99.07169
5,7,5254,781,541,67.49154
5,7,5255,741,541,37.00466
5,7,5256,713,541,18.71298
5,7,5257,667,541,19.32704
5,7,5258,634,541,42.59536
5,7,5259,599,541,68.12712
5,7,5260,566,541,91.7246
5,7,5261,545,541,103.3556
5,7,5262,527,541,111.9927
5,7,5263,513,540,116.6308
5,7,5264,503,539,117.2813
5,7,5265,494,538,116.9414
5,7,5266,485,537,116.61
5,7,5267,476,537,116.2574
5,7,5268,466,537,116.9034
5,7,5269,454,537,119.5471
